action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,19082619,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCN(c2ccccc2)CC1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '18.83', 'le': '0.37', 'lle': '5.58', 'sei': '11.15'}",CHEMBL4471387,,CHEMBL4471387,7.82,0,http://www.openphacts.org/units/Nanomolar,3183704,=,1,1,=,,IC50,nM,,15.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,15.0
,,19082620,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCN(c2ccc(F)cc2)CC1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '17.73', 'le': '0.35', 'lle': '5.31', 'sei': '10.96'}",CHEMBL4566387,,CHEMBL4566387,7.69,0,http://www.openphacts.org/units/Nanomolar,3183705,=,1,1,=,,IC50,nM,,20.5,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,20.5
,,19082621,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N2CCN(C(=O)Oc3cccc(N4CCS(=O)(=O)CC4)c3)CC2)cc1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '16.00', 'le': '0.31', 'lle': '4.94', 'sei': '7.50'}",CHEMBL4582745,,CHEMBL4582745,7.05,0,http://www.openphacts.org/units/Nanomolar,3183706,=,1,1,=,,IC50,nM,,89.3,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,89.3
,Not Determined,19082622,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCN(c2ccccn2)CC1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,,CHEMBL4470955,,CHEMBL4470955,,0,,3183707,,1,0,,,IC50,,,,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,,,,
,,19082623,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCN(Cc2cccc(-c3ccccc3)c2)CC1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '17.25', 'le': '0.33', 'lle': '4.81', 'sei': '12.43'}",CHEMBL4455665,,CHEMBL4455665,8.72,0,http://www.openphacts.org/units/Nanomolar,3183709,=,1,1,=,,IC50,nM,,1.9,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,1.9
,,19082624,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '16.56', 'le': '0.32', 'lle': '4.61', 'sei': '10.88'}",CHEMBL4560909,,CHEMBL4560909,8.64,0,http://www.openphacts.org/units/Nanomolar,3183710,=,1,1,=,,IC50,nM,,2.3,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,2.3
,,19082625,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1CN(c2ccccc2)CCN1C(=O)Oc1cccc(N2CCS(=O)(=O)CC2)c1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '19.99', 'le': '0.39', 'lle': '5.96', 'sei': '12.24'}",CHEMBL4559165,,CHEMBL4559165,8.59,0,http://www.openphacts.org/units/Nanomolar,3183711,=,1,1,=,,IC50,nM,,2.6,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,2.6
,,19082626,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CN(c2ccccc2)CCN1C(=O)Oc1cccc(N2CCS(=O)(=O)CC2)c1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '18.05', 'le': '0.35', 'lle': '5.12', 'sei': '11.05'}",CHEMBL4581180,,CHEMBL4581180,7.75,0,http://www.openphacts.org/units/Nanomolar,3183712,=,1,1,=,,IC50,nM,,17.7,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,17.7
,,19082627,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CN(c2ccc(F)cc2)CCN1C(=O)Oc1cccc(N2CCS(=O)(=O)CC2)c1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '17.72', 'le': '0.35', 'lle': '5.16', 'sei': '11.31'}",CHEMBL4583299,,CHEMBL4583299,7.93,0,http://www.openphacts.org/units/Nanomolar,3183714,=,1,1,=,,IC50,nM,,11.7,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,11.7
,,19082628,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H]1CN(c2ccc(F)cc2)CCN1C(=O)Oc1cccc(N2CCS(=O)(=O)CC2)c1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '15.95', 'le': '0.31', 'lle': '4.37', 'sei': '10.17'}",CHEMBL4591794,,CHEMBL4591794,7.14,0,http://www.openphacts.org/units/Nanomolar,3183715,=,1,1,=,,IC50,nM,,72.9,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,72.9
,,19082629,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(N2CCN(C(=O)Oc3cccc(N4CCS(=O)(=O)CC4)c3)[C@H](C)C2)cc1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '17.31', 'le': '0.34', 'lle': '5.31', 'sei': '10.02'}",CHEMBL4589999,,CHEMBL4589999,7.96,0,http://www.openphacts.org/units/Nanomolar,3183716,=,1,1,=,,IC50,nM,,11.1,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,11.1
,,19082630,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(N2CCN(C(=O)Oc3cccc(N4CCOCC4)c3)[C@H](C)C2)cc1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '20.38', 'le': '0.38', 'lle': '5.15', 'sei': '15.40'}",CHEMBL4572794,,CHEMBL4572794,8.39,0,http://www.openphacts.org/units/Nanomolar,3183717,=,1,1,=,,IC50,nM,,4.1,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,4.1
,Not Determined,19082631,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CN(C(=O)Oc2cccc(N3CCS(=O)(=O)CC3)c2)[C@@H](C)CN1c1ccc(F)cc1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,,CHEMBL4457464,,CHEMBL4457464,,0,,3183719,,1,0,,,IC50,,,,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,,,,
,Not Determined,19082632,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCN(c2ccc(F)cc2)CC12CC2,,,CHEMBL4359929,Bioorg Med Chem,2019.0,,CHEMBL4472197,,CHEMBL4472197,,0,,3183720,,1,0,,,IC50,,,,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,,,,
,,19082633,[],CHEMBL4364068,Inhibition of human recombinant MBP-tagged FAAH expressed in Escherichia coli cells using AAMCA as substrate incubated for 15 mins followed by substrate addition and measured after every 20 mins for 4 hrs by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1C[C@H]2C[C@@H]1CN2c1ccc(F)cc1,,,CHEMBL4359929,Bioorg Med Chem,2019.0,"{'bei': '17.27', 'le': '0.34', 'lle': '5.17', 'sei': '10.96'}",CHEMBL4543559,,CHEMBL4543559,7.69,0,http://www.openphacts.org/units/Nanomolar,3183721,=,1,1,=,,IC50,nM,,20.3,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,20.3
,,19116541,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cccnc1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '19.09', 'le': '0.36', 'lle': '2.62', 'sei': '13.50'}",CHEMBL4560227,,CHEMBL4560227,8.66,0,http://www.openphacts.org/units/Nanomolar,3190246,=,1,1,=,,IC50,nM,,2.2,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,2.2
,,19116542,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1ccccn1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '13.88', 'le': '0.26', 'lle': '0.25', 'sei': '9.82'}",CHEMBL4537201,,CHEMBL4537201,6.29,0,http://www.openphacts.org/units/Nanomolar,3190247,=,1,1,=,,IC50,nM,,508.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,508.0
,,19116543,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1ccncc1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '17.32', 'le': '0.33', 'lle': '1.81', 'sei': '12.25'}",CHEMBL4554228,,CHEMBL4554228,7.85,0,http://www.openphacts.org/units/Nanomolar,3190248,=,1,1,=,,IC50,nM,,14.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,14.0
,,19116544,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cccnn1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '17.70', 'le': '0.33', 'lle': '2.61', 'sei': '10.45'}",CHEMBL4455597,,CHEMBL4455597,8.05,0,http://www.openphacts.org/units/Nanomolar,3190249,=,1,1,=,,IC50,nM,,9.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,9.0
,,19116545,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cncnc1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '18.89', 'le': '0.36', 'lle': '3.15', 'sei': '11.15'}",CHEMBL4575497,,CHEMBL4575497,8.59,0,http://www.openphacts.org/units/Nanomolar,3190250,=,1,1,=,,IC50,nM,,2.6,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,2.6
,,19116546,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cc[nH]n1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '18.08', 'le': '0.34', 'lle': '2.63', 'sei': '10.01'}",CHEMBL4456294,,CHEMBL4456294,8.00,0,http://www.openphacts.org/units/Nanomolar,3190251,=,1,1,=,,IC50,nM,,10.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,10.0
,,19116547,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cn[nH]c1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '19.40', 'le': '0.37', 'lle': '3.22', 'sei': '10.74'}",CHEMBL4538101,,CHEMBL4538101,8.59,0,http://www.openphacts.org/units/Nanomolar,3190252,=,1,1,=,,IC50,nM,,2.6,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,2.6
,,19116548,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cn[nH]n1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '18.54', 'le': '0.35', 'lle': '3.45', 'sei': '8.86'}",CHEMBL4466023,,CHEMBL4466023,8.22,0,http://www.openphacts.org/units/Nanomolar,3190253,=,1,1,=,,IC50,nM,,6.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,6.0
,,19116549,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ccc(C(=O)NC2CCC(=Cc3cccc(Oc4ccc(C(F)(F)F)cn4)c3)CC2)cn1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '17.72', 'le': '0.33', 'lle': '2.67', 'sei': '9.21'}",CHEMBL4460637,,CHEMBL4460637,8.30,0,http://www.openphacts.org/units/Nanomolar,3190254,=,1,1,=,,IC50,nM,,5.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,5.0
,,19116550,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1ccc(Cl)nc1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '17.00', 'le': '0.33', 'lle': '1.59', 'sei': '12.93'}",CHEMBL4533398,,CHEMBL4533398,8.29,0,http://www.openphacts.org/units/Nanomolar,3190255,=,1,1,=,,IC50,nM,,5.1,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,5.1
,,19116551,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ncc(C(=O)NC2CCC(=Cc3cccc(Oc4ccc(C(F)(F)F)cn4)c3)CC2)cc1Cl,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '16.70', 'le': '0.33', 'lle': '2.12', 'sei': '9.32'}",CHEMBL4562421,,CHEMBL4562421,8.40,0,http://www.openphacts.org/units/Nanomolar,3190256,=,1,1,=,,IC50,nM,,4.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,4.0
,,19116552,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C(=O)NC2CCC(=Cc3cccc(Oc4ccc(C(F)(F)F)cn4)c3)CC2)cnc1N,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '17.66', 'le': '0.33', 'lle': '2.59', 'sei': '9.46'}",CHEMBL4468693,,CHEMBL4468693,8.52,0,http://www.openphacts.org/units/Nanomolar,3190257,=,1,1,=,,IC50,nM,,3.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,3.0
,,19116553,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ncc(C(=O)NC2CCC(=Cc3cccc(Oc4ccc(C(F)(F)F)cn4)c3)CC2)cn1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '18.53', 'le': '0.35', 'lle': '3.68', 'sei': '8.44'}",CHEMBL4577896,,CHEMBL4577896,8.70,0,http://www.openphacts.org/units/Nanomolar,3190258,=,1,1,=,,IC50,nM,,2.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,2.0
,,19116554,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1ccc(-n2cccn2)nc1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '15.73', 'le': '0.29', 'lle': '1.94', 'sei': '9.98'}",CHEMBL4435842,,CHEMBL4435842,8.17,0,http://www.openphacts.org/units/Nanomolar,3190259,=,1,1,=,,IC50,nM,,6.7,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,6.7
,,19116555,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1ccc(-n2nccn2)nc1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '16.37', 'le': '0.31', 'lle': '2.90', 'sei': '8.99'}",CHEMBL4466424,,CHEMBL4466424,8.52,0,http://www.openphacts.org/units/Nanomolar,3190260,=,1,1,=,,IC50,nM,,3.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,3.0
,,19116556,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cnc2[nH]ccc2c1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '17.58', 'le': '0.33', 'lle': '2.13', 'sei': '10.84'}",CHEMBL4460120,,CHEMBL4460120,8.66,0,http://www.openphacts.org/units/Nanomolar,3190261,=,1,1,=,,IC50,nM,,2.2,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,2.2
,,19116557,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1cccnc1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '18.81', 'le': '0.36', 'lle': '2.82', 'sei': '12.75'}",CHEMBL1651524,,CHEMBL1651524,8.59,0,http://www.openphacts.org/units/Nanomolar,3190262,=,1,1,=,,IC50,nM,,2.6,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,2.6
,,19116558,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '19.20', 'le': '0.36', 'lle': '3.35', 'sei': '10.90'}",CHEMBL1651534,PF-04457845,CHEMBL1651534,8.74,0,http://www.openphacts.org/units/Nanomolar,3190263,=,1,1,=,,IC50,nM,,1.8,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,1.8
,,19116559,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CCCCCCc1ccccc1)c1ncc(-c2ccccn2)o1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '24.77', 'le': '0.45', 'lle': '3.17', 'sei': '14.80'}",CHEMBL177577,,CHEMBL177577,8.28,0,http://www.openphacts.org/units/Nanomolar,3190264,=,1,1,=,,IC50,nM,,5.2,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,5.2
,,19116560,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cccnc1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '14.08', 'le': '0.26', 'lle': '0.34', 'sei': '9.96'}",CHEMBL4467998,,CHEMBL4467998,6.38,0,http://www.openphacts.org/units/Nanomolar,3190265,=,1,1,=,,IC50,nM,,414.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,414.0
,,19116561,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1)c1cccnc1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '20.19', 'le': '0.38', 'lle': '3.11', 'sei': '14.28'}",CHEMBL4593464,,CHEMBL4593464,9.15,0,http://www.openphacts.org/units/Nanomolar,3190266,=,1,1,=,,IC50,nM,,0.7,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,0.7
,,19116562,[],CHEMBL4371947,Inhibition of human transmembrane domain deficient FFAH expressed in Escherichia coli using AAMCA as substrate incubated for 1 min measured for 50 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ccc(C(=O)NC2CCC(=Cc3cccc(Oc4ccc(C(F)(F)F)cn4)c3)CC2)cn1,,,CHEMBL4371025,Bioorg Med Chem Lett,2019.0,"{'bei': '13.55', 'le': '0.25', 'lle': '0.72', 'sei': '7.04'}",CHEMBL4517445,,CHEMBL4517445,6.35,0,http://www.openphacts.org/units/Nanomolar,3190267,=,1,1,=,,IC50,nM,,450.0,CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,9606,,,IC50,nM,UO_0000065,,450.0
